"Kod";"Nazwa";"Ogółem";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
023015700000;"PODREGION KALISKI";"ogółem";"2017";105;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"2018";105;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"2019";105;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"2020";105;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"2021";105;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2002";104;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2003";104;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2004";104;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2005";104;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2006";105;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2007";105;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2008";105;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2009";105;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2010";104;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2011";104;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2012";104;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2013";104;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2014";104;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2015";104;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2016";104;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2017";104;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2018";104;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2019";104;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2020";104;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2021";104;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2002";104;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2003";104;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2004";104;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2005";104;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2006";104;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2007";104;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2008";104;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2009";104;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2010";103;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2011";103;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2012";103;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2013";103;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2014";103;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2015";103;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2016";103;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2017";103;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2018";103;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2019";103;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2020";103;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2021";103;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"2002";103;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"2003";103;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"2004";103;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"2005";103;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"2006";103;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"2007";103;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"2008";103;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"2009";103;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"2010";103;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"2011";103;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"2012";103;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"2013";103;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"2014";103;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"2015";103;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"2016";103;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"2017";103;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"2018";103;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"2019";103;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"2020";103;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"2021";103;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2002";104;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2003";104;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2004";104;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2005";104;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2006";105;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2007";105;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2008";105;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2009";105;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2010";104;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2011";104;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2012";104;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2013";104;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2014";104;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2015";104;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2016";104;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2017";104;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2018";104;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2019";104;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2020";104;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2021";105;"osoba";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2002";115;"osoba";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2003";115;"osoba";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2004";115;"osoba";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2005";115;"osoba";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2006";115;"osoba";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2007";115;"osoba";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2008";115;"osoba";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2009";115;"osoba";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2010";115;"osoba";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2011";115;"osoba";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2012";115;"osoba";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2013";115;"osoba";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2014";115;"osoba";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2015";114;"osoba";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2016";115;"osoba";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2017";114;"osoba";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2018";114;"osoba";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2019";114;"osoba";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2020";114;"osoba";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2021";114;"osoba";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2002";106;"osoba";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2003";106;"osoba";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2004";106;"osoba";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2005";106;"osoba";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2006";106;"osoba";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2007";106;"osoba";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2008";107;"osoba";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2009";106;"osoba";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2010";106;"osoba";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2011";106;"osoba";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2012";106;"osoba";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2013";106;"osoba";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2014";106;"osoba";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2015";106;"osoba";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2016";106;"osoba";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2017";107;"osoba";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2018";107;"osoba";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2019";107;"osoba";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2020";107;"osoba";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2021";107;"osoba";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2002";103;"osoba";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2003";103;"osoba";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2004";103;"osoba";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2005";103;"osoba";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2006";104;"osoba";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2007";104;"osoba";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2008";104;"osoba";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2009";104;"osoba";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2010";103;"osoba";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2011";103;"osoba";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2012";103;"osoba";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2013";103;"osoba";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2014";103;"osoba";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2015";103;"osoba";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2016";103;"osoba";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2017";103;"osoba";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2018";103;"osoba";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2019";103;"osoba";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2020";103;"osoba";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2021";103;"osoba";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2002";110;"osoba";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2003";110;"osoba";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2004";110;"osoba";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2005";110;"osoba";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2006";110;"osoba";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2007";110;"osoba";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2008";111;"osoba";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2009";111;"osoba";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2010";110;"osoba";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2011";110;"osoba";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2012";110;"osoba";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2013";110;"osoba";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2014";110;"osoba";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2015";110;"osoba";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2016";110;"osoba";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2017";110;"osoba";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2018";110;"osoba";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2019";111;"osoba";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2020";111;"osoba";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2021";111;"osoba";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2002";103;"osoba";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2003";103;"osoba";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2004";103;"osoba";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2005";103;"osoba";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2006";103;"osoba";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2007";104;"osoba";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2008";104;"osoba";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2009";104;"osoba";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2010";103;"osoba";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2011";103;"osoba";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2012";103;"osoba";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2013";103;"osoba";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2014";103;"osoba";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2015";103;"osoba";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2016";103;"osoba";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2017";103;"osoba";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2018";104;"osoba";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2019";103;"osoba";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2020";103;"osoba";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2021";104;"osoba";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2002";107;"osoba";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2003";107;"osoba";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2004";107;"osoba";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2005";107;"osoba";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2006";108;"osoba";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2007";108;"osoba";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2008";108;"osoba";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2009";108;"osoba";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2010";107;"osoba";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2011";107;"osoba";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2012";106;"osoba";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2013";106;"osoba";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2014";106;"osoba";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2015";107;"osoba";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2016";107;"osoba";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2017";107;"osoba";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2018";107;"osoba";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2019";107;"osoba";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2020";107;"osoba";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2021";107;"osoba";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2002";106;"osoba";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2003";106;"osoba";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2004";106;"osoba";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2005";106;"osoba";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2006";106;"osoba";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2007";106;"osoba";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2008";106;"osoba";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2009";107;"osoba";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2010";106;"osoba";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2011";106;"osoba";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2012";106;"osoba";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2013";106;"osoba";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2014";106;"osoba";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2015";106;"osoba";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2016";106;"osoba";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2017";106;"osoba";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2018";106;"osoba";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2019";106;"osoba";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2020";107;"osoba";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2021";107;"osoba";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2002";109;"osoba";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2003";109;"osoba";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2004";110;"osoba";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2005";110;"osoba";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2006";110;"osoba";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2007";110;"osoba";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2008";110;"osoba";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2009";110;"osoba";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2010";109;"osoba";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2011";108;"osoba";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2012";108;"osoba";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2013";108;"osoba";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2014";108;"osoba";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2015";108;"osoba";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2016";108;"osoba";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2017";108;"osoba";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2018";108;"osoba";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2019";108;"osoba";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2020";109;"osoba";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2021";109;"osoba";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2002";103;"osoba";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2003";104;"osoba";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2004";104;"osoba";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2005";104;"osoba";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2006";104;"osoba";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2007";104;"osoba";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2008";104;"osoba";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2009";104;"osoba";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2010";104;"osoba";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2011";104;"osoba";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2012";104;"osoba";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2013";104;"osoba";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2014";104;"osoba";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2015";104;"osoba";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2016";104;"osoba";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2017";104;"osoba";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2018";104;"osoba";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2019";104;"osoba";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2020";104;"osoba";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2021";104;"osoba";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2002";113;"osoba";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2003";113;"osoba";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2004";113;"osoba";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2005";114;"osoba";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2006";114;"osoba";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2007";114;"osoba";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2008";114;"osoba";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2009";114;"osoba";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2010";114;"osoba";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2011";114;"osoba";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2012";114;"osoba";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2013";115;"osoba";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2014";114;"osoba";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2015";114;"osoba";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2016";114;"osoba";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2017";114;"osoba";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2018";114;"osoba";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2019";114;"osoba";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2020";113;"osoba";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2021";113;"osoba";"";
031613100000;"PODREGION NYSKI";"ogółem";"2002";106;"osoba";"";
031613100000;"PODREGION NYSKI";"ogółem";"2003";106;"osoba";"";
031613100000;"PODREGION NYSKI";"ogółem";"2004";106;"osoba";"";
031613100000;"PODREGION NYSKI";"ogółem";"2005";106;"osoba";"";
031613100000;"PODREGION NYSKI";"ogółem";"2006";106;"osoba";"";
031613100000;"PODREGION NYSKI";"ogółem";"2007";106;"osoba";"";
031613100000;"PODREGION NYSKI";"ogółem";"2008";106;"osoba";"";
031613100000;"PODREGION NYSKI";"ogółem";"2009";106;"osoba";"";
031613100000;"PODREGION NYSKI";"ogółem";"2010";106;"osoba";"";
031613100000;"PODREGION NYSKI";"ogółem";"2011";106;"osoba";"";
031613100000;"PODREGION NYSKI";"ogółem";"2012";106;"osoba";"";
031613100000;"PODREGION NYSKI";"ogółem";"2013";106;"osoba";"";
031613100000;"PODREGION NYSKI";"ogółem";"2014";106;"osoba";"";
031613100000;"PODREGION NYSKI";"ogółem";"2015";106;"osoba";"";
031613100000;"PODREGION NYSKI";"ogółem";"2016";106;"osoba";"";
031613100000;"PODREGION NYSKI";"ogółem";"2017";106;"osoba";"";
031613100000;"PODREGION NYSKI";"ogółem";"2018";106;"osoba";"";
031613100000;"PODREGION NYSKI";"ogółem";"2019";106;"osoba";"";
031613100000;"PODREGION NYSKI";"ogółem";"2020";105;"osoba";"";
031613100000;"PODREGION NYSKI";"ogółem";"2021";106;"osoba";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2002";106;"osoba";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2003";107;"osoba";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2004";107;"osoba";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2005";107;"osoba";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2006";107;"osoba";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2007";107;"osoba";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2008";107;"osoba";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2009";107;"osoba";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2010";107;"osoba";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2011";108;"osoba";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2012";107;"osoba";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2013";107;"osoba";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2014";107;"osoba";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2015";107;"osoba";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2016";107;"osoba";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2017";107;"osoba";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2018";107;"osoba";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2019";107;"osoba";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2020";107;"osoba";"";
031613200000;"PODREGION OPOLSKI";"ogółem";"2021";108;"osoba";"";
040410600000;"PODREGION BYDGOSKO-TORUŃSKI";"ogółem";"2002";111;"osoba";"";
