"Kod";"Nazwa";"Wiek";"Płeć";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
011212000000;"PODREGION KRAKOWSKI";"ogółem";"kobiety";"1995";320860;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"ogółem";"kobiety";"1996";322336;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"ogółem";"kobiety";"1997";323818;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"ogółem";"kobiety";"1998";325198;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"ogółem";"kobiety";"1999";326981;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"ogółem";"kobiety";"2000";327952;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"ogółem";"kobiety";"2001";329169;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"ogółem";"kobiety";"2002";330775;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"ogółem";"kobiety";"2003";333045;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"ogółem";"kobiety";"2004";334954;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"ogółem";"kobiety";"2005";336790;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"ogółem";"kobiety";"2006";338835;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"ogółem";"kobiety";"2007";341200;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"ogółem";"kobiety";"2008";343886;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"ogółem";"kobiety";"2009";346921;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"ogółem";"kobiety";"2010";352477;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"ogółem";"kobiety";"2011";355442;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"ogółem";"kobiety";"2012";358077;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"ogółem";"kobiety";"2013";360197;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"ogółem";"kobiety";"2014";362188;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"ogółem";"kobiety";"2015";364025;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"ogółem";"kobiety";"2016";366456;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"ogółem";"kobiety";"2017";369053;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"ogółem";"kobiety";"2018";371499;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"ogółem";"kobiety";"2019";373812;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"ogółem";"kobiety";"2020";386327;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"ogółem";"kobiety";"2021";388302;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"15-19";"kobiety";"1995";25047;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"15-19";"kobiety";"1996";25437;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"15-19";"kobiety";"1997";25892;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"15-19";"kobiety";"1998";26425;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"15-19";"kobiety";"1999";27083;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"15-19";"kobiety";"2000";27381;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"15-19";"kobiety";"2001";27377;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"15-19";"kobiety";"2002";27096;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"15-19";"kobiety";"2003";26554;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"15-19";"kobiety";"2004";26182;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"15-19";"kobiety";"2005";25598;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"15-19";"kobiety";"2006";25453;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"15-19";"kobiety";"2007";25182;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"15-19";"kobiety";"2008";24742;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"15-19";"kobiety";"2009";24137;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"15-19";"kobiety";"2010";23641;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"15-19";"kobiety";"2011";22775;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"15-19";"kobiety";"2012";21965;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"15-19";"kobiety";"2013";21398;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"15-19";"kobiety";"2014";20702;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"15-19";"kobiety";"2015";20252;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"15-19";"kobiety";"2016";19949;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"15-19";"kobiety";"2017";19508;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"15-19";"kobiety";"2018";19090;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"15-19";"kobiety";"2019";18717;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"15-19";"kobiety";"2020";19223;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"15-19";"kobiety";"2021";19354;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"20-24";"kobiety";"1995";21919;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"20-24";"kobiety";"1996";22722;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"20-24";"kobiety";"1997";23539;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"20-24";"kobiety";"1998";24189;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"20-24";"kobiety";"1999";24227;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"20-24";"kobiety";"2000";24691;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"20-24";"kobiety";"2001";25202;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"20-24";"kobiety";"2002";25915;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"20-24";"kobiety";"2003";26774;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"20-24";"kobiety";"2004";27380;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"20-24";"kobiety";"2005";27841;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"20-24";"kobiety";"2006";27724;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"20-24";"kobiety";"2007";27511;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"20-24";"kobiety";"2008";26919;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"20-24";"kobiety";"2009";26479;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"20-24";"kobiety";"2010";25880;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"20-24";"kobiety";"2011";25751;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"20-24";"kobiety";"2012";25525;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"20-24";"kobiety";"2013";25058;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"20-24";"kobiety";"2014";24624;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"20-24";"kobiety";"2015";24021;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"20-24";"kobiety";"2016";23041;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"20-24";"kobiety";"2017";22202;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"20-24";"kobiety";"2018";21609;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"20-24";"kobiety";"2019";20809;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"20-24";"kobiety";"2020";19567;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"20-24";"kobiety";"2021";19432;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"25-29";"kobiety";"1995";20515;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"25-29";"kobiety";"1996";20748;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"25-29";"kobiety";"1997";21224;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"25-29";"kobiety";"1998";21583;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"25-29";"kobiety";"1999";21940;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"25-29";"kobiety";"2000";22582;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"25-29";"kobiety";"2001";23261;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"25-29";"kobiety";"2002";24015;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"25-29";"kobiety";"2003";24856;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"25-29";"kobiety";"2004";25390;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"25-29";"kobiety";"2005";25887;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"25-29";"kobiety";"2006";26502;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"25-29";"kobiety";"2007";27159;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"25-29";"kobiety";"2008";28001;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"25-29";"kobiety";"2009";28731;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"25-29";"kobiety";"2010";28568;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"25-29";"kobiety";"2011";28439;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"25-29";"kobiety";"2012";28064;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"25-29";"kobiety";"2013";27384;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"25-29";"kobiety";"2014";27016;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"25-29";"kobiety";"2015";26538;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"25-29";"kobiety";"2016";26407;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"25-29";"kobiety";"2017";26154;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"25-29";"kobiety";"2018";25652;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"25-29";"kobiety";"2019";25055;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"25-29";"kobiety";"2020";23063;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"25-29";"kobiety";"2021";21967;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"30-34";"kobiety";"1995";21197;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"30-34";"kobiety";"1996";21050;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"30-34";"kobiety";"1997";20851;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"30-34";"kobiety";"1998";20903;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"30-34";"kobiety";"1999";20612;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"30-34";"kobiety";"2000";20653;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"30-34";"kobiety";"2001";20833;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"30-34";"kobiety";"2002";21162;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"30-34";"kobiety";"2003";21654;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"30-34";"kobiety";"2004";22389;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"30-34";"kobiety";"2005";23242;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"30-34";"kobiety";"2006";24044;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"30-34";"kobiety";"2007";24809;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"30-34";"kobiety";"2008";25739;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"30-34";"kobiety";"2009";26477;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"30-34";"kobiety";"2010";27607;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"30-34";"kobiety";"2011";28154;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"30-34";"kobiety";"2012";28636;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"30-34";"kobiety";"2013";29263;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"30-34";"kobiety";"2014";29381;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"30-34";"kobiety";"2015";29409;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"30-34";"kobiety";"2016";29187;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"30-34";"kobiety";"2017";28956;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"30-34";"kobiety";"2018";28269;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"30-34";"kobiety";"2019";27929;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"30-34";"kobiety";"2020";28012;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"30-34";"kobiety";"2021";27561;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"35-39";"kobiety";"1995";23398;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"35-39";"kobiety";"1996";23141;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"35-39";"kobiety";"1997";22818;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"35-39";"kobiety";"1998";22085;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"35-39";"kobiety";"1999";21536;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"35-39";"kobiety";"2000";21304;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"35-39";"kobiety";"2001";21039;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"35-39";"kobiety";"2002";20892;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"35-39";"kobiety";"2003";20896;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"35-39";"kobiety";"2004";21004;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"35-39";"kobiety";"2005";21118;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"35-39";"kobiety";"2006";21447;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"35-39";"kobiety";"2007";21948;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"35-39";"kobiety";"2008";22422;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"35-39";"kobiety";"2009";23335;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"35-39";"kobiety";"2010";25038;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"35-39";"kobiety";"2011";26071;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"35-39";"kobiety";"2012";27083;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"35-39";"kobiety";"2013";27843;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"35-39";"kobiety";"2014";28426;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"35-39";"kobiety";"2015";28831;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"35-39";"kobiety";"2016";29337;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"35-39";"kobiety";"2017";29740;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"35-39";"kobiety";"2018";30426;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"35-39";"kobiety";"2019";30674;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"35-39";"kobiety";"2020";32339;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"35-39";"kobiety";"2021";32191;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"40-44";"kobiety";"1995";22532;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"40-44";"kobiety";"1996";22838;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"40-44";"kobiety";"1997";23320;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"40-44";"kobiety";"1998";23713;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"40-44";"kobiety";"1999";23786;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"40-44";"kobiety";"2000";23505;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"40-44";"kobiety";"2001";23225;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"40-44";"kobiety";"2002";22817;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"40-44";"kobiety";"2003";22245;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"40-44";"kobiety";"2004";21790;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"40-44";"kobiety";"2005";21666;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"40-44";"kobiety";"2006";21462;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"40-44";"kobiety";"2007";21349;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"40-44";"kobiety";"2008";21341;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"40-44";"kobiety";"2009";21465;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"40-44";"kobiety";"2010";21963;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"40-44";"kobiety";"2011";22394;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"40-44";"kobiety";"2012";22971;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"40-44";"kobiety";"2013";23669;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"40-44";"kobiety";"2014";24610;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"40-44";"kobiety";"2015";25750;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"40-44";"kobiety";"2016";26746;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"40-44";"kobiety";"2017";27688;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"40-44";"kobiety";"2018";28535;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"40-44";"kobiety";"2019";29205;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"40-44";"kobiety";"2020";31022;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"40-44";"kobiety";"2021";31637;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"45-49";"kobiety";"1995";18468;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"45-49";"kobiety";"1996";19632;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"45-49";"kobiety";"1997";20354;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"45-49";"kobiety";"1998";21152;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"45-49";"kobiety";"1999";22036;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"45-49";"kobiety";"2000";22746;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"45-49";"kobiety";"2001";22953;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"45-49";"kobiety";"2002";23414;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"45-49";"kobiety";"2003";23867;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"45-49";"kobiety";"2004";24053;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"45-49";"kobiety";"2005";23808;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"45-49";"kobiety";"2006";23606;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"45-49";"kobiety";"2007";23231;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"45-49";"kobiety";"2008";22579;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"45-49";"kobiety";"2009";22128;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"45-49";"kobiety";"2010";22111;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"45-49";"kobiety";"2011";21975;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"45-49";"kobiety";"2012";21877;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"45-49";"kobiety";"2013";21929;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"45-49";"kobiety";"2014";22021;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"45-49";"kobiety";"2015";22209;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"45-49";"kobiety";"2016";22664;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"45-49";"kobiety";"2017";23234;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"45-49";"kobiety";"2018";23910;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"45-49";"kobiety";"2019";24902;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"45-49";"kobiety";"2020";27017;"osoba";"";
011212000000;"PODREGION KRAKOWSKI";"45-49";"kobiety";"2021";28158;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"ogółem";"kobiety";"1995";394583;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"ogółem";"kobiety";"1996";393262;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"ogółem";"kobiety";"1997";392822;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"ogółem";"kobiety";"1998";393070;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"ogółem";"kobiety";"1999";400804;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"ogółem";"kobiety";"2000";402596;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"ogółem";"kobiety";"2001";402535;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"ogółem";"kobiety";"2002";402637;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"ogółem";"kobiety";"2003";402889;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"ogółem";"kobiety";"2004";402977;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"ogółem";"kobiety";"2005";402561;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"ogółem";"kobiety";"2006";402528;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"ogółem";"kobiety";"2007";402661;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"ogółem";"kobiety";"2008";401618;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"ogółem";"kobiety";"2009";402111;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"ogółem";"kobiety";"2010";404087;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"ogółem";"kobiety";"2011";404918;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"ogółem";"kobiety";"2012";405051;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"ogółem";"kobiety";"2013";405368;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"ogółem";"kobiety";"2014";406631;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"ogółem";"kobiety";"2015";406115;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"ogółem";"kobiety";"2016";408223;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"ogółem";"kobiety";"2017";409210;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"ogółem";"kobiety";"2018";411204;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"ogółem";"kobiety";"2019";415628;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"ogółem";"kobiety";"2020";426639;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"ogółem";"kobiety";"2021";427768;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"15-19";"kobiety";"1995";29396;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"15-19";"kobiety";"1996";28947;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"15-19";"kobiety";"1997";29177;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"15-19";"kobiety";"1998";29273;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"15-19";"kobiety";"1999";33244;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"15-19";"kobiety";"2000";31981;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"15-19";"kobiety";"2001";29755;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"15-19";"kobiety";"2002";27302;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"15-19";"kobiety";"2003";25817;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"15-19";"kobiety";"2004";24408;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"15-19";"kobiety";"2005";23086;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"15-19";"kobiety";"2006";22274;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"15-19";"kobiety";"2007";21643;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"15-19";"kobiety";"2008";20570;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"15-19";"kobiety";"2009";19645;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"15-19";"kobiety";"2010";19194;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"15-19";"kobiety";"2011";16548;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"15-19";"kobiety";"2012";16654;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"15-19";"kobiety";"2013";16151;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"15-19";"kobiety";"2014";15670;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"15-19";"kobiety";"2015";15170;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"15-19";"kobiety";"2016";15109;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"15-19";"kobiety";"2017";14805;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"15-19";"kobiety";"2018";14620;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"15-19";"kobiety";"2019";14922;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"15-19";"kobiety";"2020";13728;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"15-19";"kobiety";"2021";13855;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"20-24";"kobiety";"1995";34707;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"20-24";"kobiety";"1996";35083;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"20-24";"kobiety";"1997";35810;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"20-24";"kobiety";"1998";36680;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"20-24";"kobiety";"1999";39378;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"20-24";"kobiety";"2000";40714;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"20-24";"kobiety";"2001";40940;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"20-24";"kobiety";"2002";41492;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"20-24";"kobiety";"2003";41415;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"20-24";"kobiety";"2004";40262;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"20-24";"kobiety";"2005";37842;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"20-24";"kobiety";"2006";35147;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"20-24";"kobiety";"2007";32273;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"20-24";"kobiety";"2008";30054;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"20-24";"kobiety";"2009";28252;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"20-24";"kobiety";"2010";31218;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"20-24";"kobiety";"2011";30552;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"20-24";"kobiety";"2012";27124;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"20-24";"kobiety";"2013";24575;"osoba";"";
011212100000;"PODREGION MIASTO KRAKÓW";"20-24";"kobiety";"2014";22378;"osoba";"";
