"Kod";"Nazwa";"Wiek";"Płeć";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
023016000000;"PODREGION PILSKI";"ogółem";"ogółem";"2018";411150;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"ogółem";"2019";409823;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"ogółem";"2020";401997;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"ogółem";"2021";399444;"osoba";"";
023016000000;"PODREGION PILSKI";"15-19";"ogółem";"1995";37376;"osoba";"";
023016000000;"PODREGION PILSKI";"15-19";"ogółem";"1996";37548;"osoba";"";
023016000000;"PODREGION PILSKI";"15-19";"ogółem";"1997";38048;"osoba";"";
023016000000;"PODREGION PILSKI";"15-19";"ogółem";"1998";38677;"osoba";"";
023016000000;"PODREGION PILSKI";"15-19";"ogółem";"1999";37882;"osoba";"";
023016000000;"PODREGION PILSKI";"15-19";"ogółem";"2000";38496;"osoba";"";
023016000000;"PODREGION PILSKI";"15-19";"ogółem";"2001";38711;"osoba";"";
023016000000;"PODREGION PILSKI";"15-19";"ogółem";"2002";38156;"osoba";"";
023016000000;"PODREGION PILSKI";"15-19";"ogółem";"2003";36698;"osoba";"";
023016000000;"PODREGION PILSKI";"15-19";"ogółem";"2004";35170;"osoba";"";
023016000000;"PODREGION PILSKI";"15-19";"ogółem";"2005";33879;"osoba";"";
023016000000;"PODREGION PILSKI";"15-19";"ogółem";"2006";32899;"osoba";"";
023016000000;"PODREGION PILSKI";"15-19";"ogółem";"2007";31855;"osoba";"";
023016000000;"PODREGION PILSKI";"15-19";"ogółem";"2008";31111;"osoba";"";
023016000000;"PODREGION PILSKI";"15-19";"ogółem";"2009";30003;"osoba";"";
023016000000;"PODREGION PILSKI";"15-19";"ogółem";"2010";28887;"osoba";"";
023016000000;"PODREGION PILSKI";"15-19";"ogółem";"2011";27762;"osoba";"";
023016000000;"PODREGION PILSKI";"15-19";"ogółem";"2012";26632;"osoba";"";
023016000000;"PODREGION PILSKI";"15-19";"ogółem";"2013";25452;"osoba";"";
023016000000;"PODREGION PILSKI";"15-19";"ogółem";"2014";24547;"osoba";"";
023016000000;"PODREGION PILSKI";"15-19";"ogółem";"2015";23812;"osoba";"";
023016000000;"PODREGION PILSKI";"15-19";"ogółem";"2016";23207;"osoba";"";
023016000000;"PODREGION PILSKI";"15-19";"ogółem";"2017";22435;"osoba";"";
023016000000;"PODREGION PILSKI";"15-19";"ogółem";"2018";21999;"osoba";"";
023016000000;"PODREGION PILSKI";"15-19";"ogółem";"2019";21423;"osoba";"";
023016000000;"PODREGION PILSKI";"15-19";"ogółem";"2020";20777;"osoba";"";
023016000000;"PODREGION PILSKI";"15-19";"ogółem";"2021";21004;"osoba";"";
023016000000;"PODREGION PILSKI";"20-24";"ogółem";"1995";30637;"osoba";"";
023016000000;"PODREGION PILSKI";"20-24";"ogółem";"1996";31764;"osoba";"";
023016000000;"PODREGION PILSKI";"20-24";"ogółem";"1997";32450;"osoba";"";
023016000000;"PODREGION PILSKI";"20-24";"ogółem";"1998";33008;"osoba";"";
023016000000;"PODREGION PILSKI";"20-24";"ogółem";"1999";32033;"osoba";"";
023016000000;"PODREGION PILSKI";"20-24";"ogółem";"2000";32774;"osoba";"";
023016000000;"PODREGION PILSKI";"20-24";"ogółem";"2001";33052;"osoba";"";
023016000000;"PODREGION PILSKI";"20-24";"ogółem";"2002";33786;"osoba";"";
023016000000;"PODREGION PILSKI";"20-24";"ogółem";"2003";35213;"osoba";"";
023016000000;"PODREGION PILSKI";"20-24";"ogółem";"2004";36177;"osoba";"";
023016000000;"PODREGION PILSKI";"20-24";"ogółem";"2005";36830;"osoba";"";
023016000000;"PODREGION PILSKI";"20-24";"ogółem";"2006";37116;"osoba";"";
023016000000;"PODREGION PILSKI";"20-24";"ogółem";"2007";36614;"osoba";"";
023016000000;"PODREGION PILSKI";"20-24";"ogółem";"2008";35322;"osoba";"";
023016000000;"PODREGION PILSKI";"20-24";"ogółem";"2009";33811;"osoba";"";
023016000000;"PODREGION PILSKI";"20-24";"ogółem";"2010";31781;"osoba";"";
023016000000;"PODREGION PILSKI";"20-24";"ogółem";"2011";31116;"osoba";"";
023016000000;"PODREGION PILSKI";"20-24";"ogółem";"2012";30599;"osoba";"";
023016000000;"PODREGION PILSKI";"20-24";"ogółem";"2013";29965;"osoba";"";
023016000000;"PODREGION PILSKI";"20-24";"ogółem";"2014";29191;"osoba";"";
023016000000;"PODREGION PILSKI";"20-24";"ogółem";"2015";28311;"osoba";"";
023016000000;"PODREGION PILSKI";"20-24";"ogółem";"2016";27120;"osoba";"";
023016000000;"PODREGION PILSKI";"20-24";"ogółem";"2017";26127;"osoba";"";
023016000000;"PODREGION PILSKI";"20-24";"ogółem";"2018";24970;"osoba";"";
023016000000;"PODREGION PILSKI";"20-24";"ogółem";"2019";24068;"osoba";"";
023016000000;"PODREGION PILSKI";"20-24";"ogółem";"2020";21281;"osoba";"";
023016000000;"PODREGION PILSKI";"20-24";"ogółem";"2021";20983;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"ogółem";"1995";26416;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"ogółem";"1996";27318;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"ogółem";"1997";28198;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"ogółem";"1998";29070;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"ogółem";"1999";28261;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"ogółem";"2000";29228;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"ogółem";"2001";30241;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"ogółem";"2002";30826;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"ogółem";"2003";31579;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"ogółem";"2004";32383;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"ogółem";"2005";33004;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"ogółem";"2006";33131;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"ogółem";"2007";33769;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"ogółem";"2008";35161;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"ogółem";"2009";36124;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"ogółem";"2010";35955;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"ogółem";"2011";35663;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"ogółem";"2012";34756;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"ogółem";"2013";33453;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"ogółem";"2014";32169;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"ogółem";"2015";31161;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"ogółem";"2016";30754;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"ogółem";"2017";30150;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"ogółem";"2018";29589;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"ogółem";"2019";28722;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"ogółem";"2020";24635;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"ogółem";"2021";23245;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"ogółem";"1995";27780;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"ogółem";"1996";27002;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"ogółem";"1997";26383;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"ogółem";"1998";25948;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"ogółem";"1999";25078;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"ogółem";"2000";25222;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"ogółem";"2001";25750;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"ogółem";"2002";26487;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"ogółem";"2003";27054;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"ogółem";"2004";27801;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"ogółem";"2005";28666;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"ogółem";"2006";29448;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"ogółem";"2007";29981;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"ogółem";"2008";30651;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"ogółem";"2009";31410;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"ogółem";"2010";33592;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"ogółem";"2011";33667;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"ogółem";"2012";33998;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"ogółem";"2013";34604;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"ogółem";"2014";34793;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"ogółem";"2015";34647;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"ogółem";"2016";34375;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"ogółem";"2017";33353;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"ogółem";"2018";32118;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"ogółem";"2019";30765;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"ogółem";"2020";28663;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"ogółem";"2021";27688;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"ogółem";"1995";34574;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"ogółem";"1996";32959;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"ogółem";"1997";31202;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"ogółem";"1998";29857;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"ogółem";"1999";27957;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"ogółem";"2000";26876;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"ogółem";"2001";26106;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"ogółem";"2002";25459;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"ogółem";"2003";24961;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"ogółem";"2004";24781;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"ogółem";"2005";24882;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"ogółem";"2006";25324;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"ogółem";"2007";26079;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"ogółem";"2008";26638;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"ogółem";"2009";27244;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"ogółem";"2010";29106;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"ogółem";"2011";30064;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"ogółem";"2012";30742;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"ogółem";"2013";31446;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"ogółem";"2014";32319;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"ogółem";"2015";32850;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"ogółem";"2016";32907;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"ogółem";"2017";33283;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"ogółem";"2018";33921;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"ogółem";"2019";33953;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"ogółem";"2020";33553;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"ogółem";"2021";33172;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"ogółem";"1995";33217;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"ogółem";"1996";33929;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"ogółem";"1997";34629;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"ogółem";"1998";34810;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"ogółem";"1999";34126;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"ogółem";"2000";33378;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"ogółem";"2001";31919;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"ogółem";"2002";30174;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"ogółem";"2003";28925;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"ogółem";"2004";27541;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"ogółem";"2005";26511;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"ogółem";"2006";25690;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"ogółem";"2007";25065;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"ogółem";"2008";24626;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"ogółem";"2009";24453;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"ogółem";"2010";25133;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"ogółem";"2011";25638;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"ogółem";"2012";26506;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"ogółem";"2013";27071;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"ogółem";"2014";27734;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"ogółem";"2015";28633;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"ogółem";"2016";29607;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"ogółem";"2017";30280;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"ogółem";"2018";30883;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"ogółem";"2019";31786;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"ogółem";"2020";32220;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"ogółem";"2021";32355;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"ogółem";"1995";29296;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"ogółem";"1996";30051;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"ogółem";"1997";30948;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"ogółem";"1998";31438;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"ogółem";"1999";31422;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"ogółem";"2000";31995;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"ogółem";"2001";32663;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"ogółem";"2002";33420;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"ogółem";"2003";33644;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"ogółem";"2004";33539;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"ogółem";"2005";32770;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"ogółem";"2006";31364;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"ogółem";"2007";29628;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"ogółem";"2008";28341;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"ogółem";"2009";26986;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"ogółem";"2010";26490;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"ogółem";"2011";25756;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"ogółem";"2012";25154;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"ogółem";"2013";24765;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"ogółem";"2014";24665;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"ogółem";"2015";24685;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"ogółem";"2016";25193;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"ogółem";"2017";26016;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"ogółem";"2018";26618;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"ogółem";"2019";27271;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"ogółem";"2020";27985;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"ogółem";"2021";28860;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"ogółem";"1995";491585;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"ogółem";"1996";494969;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"ogółem";"1997";498497;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"ogółem";"1998";502345;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"ogółem";"1999";508229;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"ogółem";"2000";512746;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"ogółem";"2001";517745;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"ogółem";"2002";522713;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"ogółem";"2003";528482;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"ogółem";"2004";535258;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"ogółem";"2005";542868;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"ogółem";"2006";550556;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"ogółem";"2007";560099;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"ogółem";"2008";569212;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"ogółem";"2009";578275;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"ogółem";"2010";593604;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"ogółem";"2011";602344;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"ogółem";"2012";610528;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"ogółem";"2013";618754;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"ogółem";"2014";626050;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"ogółem";"2015";634007;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"ogółem";"2016";642410;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"ogółem";"2017";651660;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"ogółem";"2018";661132;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"ogółem";"2019";671065;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"ogółem";"2020";701469;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"ogółem";"2021";708142;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"ogółem";"1995";42633;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"ogółem";"1996";43278;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"ogółem";"1997";44396;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"ogółem";"1998";45777;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"ogółem";"1999";47013;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"ogółem";"2000";47602;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"ogółem";"2001";47971;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"ogółem";"2002";47343;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"ogółem";"2003";46180;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"ogółem";"2004";44498;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"ogółem";"2005";43201;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"ogółem";"2006";42282;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"ogółem";"2007";41388;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"ogółem";"2008";40323;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"ogółem";"2009";39299;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"ogółem";"2010";37816;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"ogółem";"2011";36703;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"ogółem";"2012";35442;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"ogółem";"2013";34336;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"ogółem";"2014";33731;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"ogółem";"2015";33443;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"ogółem";"2016";33298;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"ogółem";"2017";33249;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"ogółem";"2018";33535;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"ogółem";"2019";34074;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"ogółem";"2020";35369;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"ogółem";"2021";36654;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"ogółem";"1995";36253;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"ogółem";"1996";37735;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"ogółem";"1997";39121;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"ogółem";"1998";40387;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"ogółem";"1999";41489;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"ogółem";"2000";42936;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"ogółem";"2001";43707;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"ogółem";"2002";44921;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"ogółem";"2003";46629;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"ogółem";"2004";47754;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"ogółem";"2005";48295;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"ogółem";"2006";48859;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"ogółem";"2007";48208;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"ogółem";"2008";47135;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"ogółem";"2009";45475;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"ogółem";"2010";43900;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"ogółem";"2011";42764;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"ogółem";"2012";41948;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"ogółem";"2013";40943;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"ogółem";"2014";39869;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"ogółem";"2015";38541;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"ogółem";"2016";37336;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"ogółem";"2017";36171;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"ogółem";"2018";35081;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"ogółem";"2019";34472;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"ogółem";"2020";33350;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"ogółem";"2021";33387;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"ogółem";"1995";32117;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"ogółem";"1996";33047;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"ogółem";"1997";34330;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"ogółem";"1998";35594;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"ogółem";"1999";37074;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"ogółem";"2000";38723;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"ogółem";"2001";40521;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"ogółem";"2002";41995;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"ogółem";"2003";43177;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"ogółem";"2004";44912;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"ogółem";"2005";46593;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"ogółem";"2006";47440;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"ogółem";"2007";49008;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"ogółem";"2008";50788;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"ogółem";"2009";51853;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"ogółem";"2010";52374;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"ogółem";"2011";52457;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"ogółem";"2012";51386;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"ogółem";"2013";49908;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"ogółem";"2014";47733;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"ogółem";"2015";46271;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"ogółem";"2016";45120;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"ogółem";"2017";44292;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"ogółem";"2018";43383;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"ogółem";"2019";42528;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"ogółem";"2020";41144;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"ogółem";"2021";39349;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"ogółem";"1995";34749;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"ogółem";"1996";33913;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"ogółem";"1997";33355;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"ogółem";"1998";33038;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"ogółem";"1999";32973;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"ogółem";"2000";33516;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"ogółem";"2001";34670;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"ogółem";"2002";36403;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"ogółem";"2003";38226;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"ogółem";"2004";40453;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"ogółem";"2005";42769;"osoba";"";
