"Kod";"Nazwa";"Wiek";"Płeć";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
023016000000;"PODREGION PILSKI";"25-29";"mężczyźni";"2001";15495;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"mężczyźni";"2002";15799;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"mężczyźni";"2003";16146;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"mężczyźni";"2004";16565;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"mężczyźni";"2005";16959;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"mężczyźni";"2006";16997;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"mężczyźni";"2007";17460;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"mężczyźni";"2008";18156;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"mężczyźni";"2009";18649;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"mężczyźni";"2010";18419;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"mężczyźni";"2011";18368;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"mężczyźni";"2012";17947;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"mężczyźni";"2013";17240;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"mężczyźni";"2014";16639;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"mężczyźni";"2015";16112;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"mężczyźni";"2016";15900;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"mężczyźni";"2017";15555;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"mężczyźni";"2018";15345;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"mężczyźni";"2019";14908;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"mężczyźni";"2020";12925;"osoba";"";
023016000000;"PODREGION PILSKI";"25-29";"mężczyźni";"2021";12243;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"mężczyźni";"1995";14184;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"mężczyźni";"1996";13847;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"mężczyźni";"1997";13550;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"mężczyźni";"1998";13306;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"mężczyźni";"1999";12627;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"mężczyźni";"2000";12772;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"mężczyźni";"2001";13016;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"mężczyźni";"2002";13400;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"mężczyźni";"2003";13818;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"mężczyźni";"2004";14221;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"mężczyźni";"2005";14642;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"mężczyźni";"2006";15076;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"mężczyźni";"2007";15341;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"mężczyźni";"2008";15728;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"mężczyźni";"2009";16175;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"mężczyźni";"2010";17359;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"mężczyźni";"2011";17345;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"mężczyźni";"2012";17542;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"mężczyźni";"2013";17816;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"mężczyźni";"2014";17872;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"mężczyźni";"2015";17815;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"mężczyźni";"2016";17718;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"mężczyźni";"2017";17216;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"mężczyźni";"2018";16549;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"mężczyźni";"2019";15909;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"mężczyźni";"2020";14710;"osoba";"";
023016000000;"PODREGION PILSKI";"30-34";"mężczyźni";"2021";14290;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"mężczyźni";"1995";17571;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"mężczyźni";"1996";16741;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"mężczyźni";"1997";15839;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"mężczyźni";"1998";15194;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"mężczyźni";"1999";14093;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"mężczyźni";"2000";13554;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"mężczyźni";"2001";13188;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"mężczyźni";"2002";12867;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"mężczyźni";"2003";12548;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"mężczyźni";"2004";12497;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"mężczyźni";"2005";12553;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"mężczyźni";"2006";12779;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"mężczyźni";"2007";13179;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"mężczyźni";"2008";13554;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"mężczyźni";"2009";13895;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"mężczyźni";"2010";14914;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"mężczyźni";"2011";15424;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"mężczyźni";"2012";15837;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"mężczyźni";"2013";16224;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"mężczyźni";"2014";16715;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"mężczyźni";"2015";16948;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"mężczyźni";"2016";16928;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"mężczyźni";"2017";17128;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"mężczyźni";"2018";17373;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"mężczyźni";"2019";17364;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"mężczyźni";"2020";17180;"osoba";"";
023016000000;"PODREGION PILSKI";"35-39";"mężczyźni";"2021";16979;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"mężczyźni";"1995";16901;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"mężczyźni";"1996";17234;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"mężczyźni";"1997";17548;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"mężczyźni";"1998";17579;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"mężczyźni";"1999";17190;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"mężczyźni";"2000";16756;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"mężczyźni";"2001";15993;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"mężczyźni";"2002";15118;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"mężczyźni";"2003";14516;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"mężczyźni";"2004";13810;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"mężczyźni";"2005";13311;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"mężczyźni";"2006";12925;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"mężczyźni";"2007";12605;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"mężczyźni";"2008";12346;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"mężczyźni";"2009";12249;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"mężczyźni";"2010";12767;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"mężczyźni";"2011";12990;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"mężczyźni";"2012";13436;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"mężczyźni";"2013";13810;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"mężczyźni";"2014";14145;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"mężczyźni";"2015";14599;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"mężczyźni";"2016";15142;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"mężczyźni";"2017";15550;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"mężczyźni";"2018";15899;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"mężczyźni";"2019";16379;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"mężczyźni";"2020";16535;"osoba";"";
023016000000;"PODREGION PILSKI";"40-44";"mężczyźni";"2021";16561;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"mężczyźni";"1995";14852;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"mężczyźni";"1996";15247;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"mężczyźni";"1997";15650;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"mężczyźni";"1998";15894;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"mężczyźni";"1999";15810;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"mężczyźni";"2000";16114;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"mężczyźni";"2001";16395;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"mężczyźni";"2002";16725;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"mężczyźni";"2003";16805;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"mężczyźni";"2004";16735;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"mężczyźni";"2005";16295;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"mężczyźni";"2006";15583;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"mężczyźni";"2007";14714;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"mężczyźni";"2008";14080;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"mężczyźni";"2009";13416;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"mężczyźni";"2010";13365;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"mężczyźni";"2011";13019;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"mężczyźni";"2012";12700;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"mężczyźni";"2013";12464;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"mężczyźni";"2014";12435;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"mężczyźni";"2015";12477;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"mężczyźni";"2016";12685;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"mężczyźni";"2017";13117;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"mężczyźni";"2018";13485;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"mężczyźni";"2019";13851;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"mężczyźni";"2020";14152;"osoba";"";
023016000000;"PODREGION PILSKI";"45-49";"mężczyźni";"2021";14628;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"mężczyźni";"1995";241529;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"mężczyźni";"1996";243085;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"mężczyźni";"1997";244814;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"mężczyźni";"1998";246728;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"mężczyźni";"1999";249044;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"mężczyźni";"2000";251227;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"mężczyźni";"2001";253578;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"mężczyźni";"2002";255990;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"mężczyźni";"2003";258651;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"mężczyźni";"2004";261951;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"mężczyźni";"2005";265561;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"mężczyźni";"2006";269186;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"mężczyźni";"2007";273857;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"mężczyźni";"2008";278080;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"mężczyźni";"2009";282333;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"mężczyźni";"2010";290691;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"mężczyźni";"2011";294699;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"mężczyźni";"2012";298691;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"mężczyźni";"2013";302725;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"mężczyźni";"2014";306278;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"mężczyźni";"2015";310230;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"mężczyźni";"2016";314446;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"mężczyźni";"2017";318934;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"mężczyźni";"2018";323402;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"mężczyźni";"2019";328207;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"mężczyźni";"2020";343029;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"mężczyźni";"2021";346167;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"mężczyźni";"1995";21912;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"mężczyźni";"1996";22363;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"mężczyźni";"1997";22972;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"mężczyźni";"1998";23661;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"mężczyźni";"1999";24152;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"mężczyźni";"2000";24431;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"mężczyźni";"2001";24587;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"mężczyźni";"2002";24270;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"mężczyźni";"2003";23637;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"mężczyźni";"2004";22884;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"mężczyźni";"2005";22148;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"mężczyźni";"2006";21618;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"mężczyźni";"2007";21244;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"mężczyźni";"2008";20772;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"mężczyźni";"2009";20218;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"mężczyźni";"2010";19515;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"mężczyźni";"2011";18917;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"mężczyźni";"2012";18179;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"mężczyźni";"2013";17629;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"mężczyźni";"2014";17314;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"mężczyźni";"2015";17255;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"mężczyźni";"2016";17204;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"mężczyźni";"2017";17186;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"mężczyźni";"2018";17252;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"mężczyźni";"2019";17628;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"mężczyźni";"2020";18146;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"15-19";"mężczyźni";"2021";18742;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"mężczyźni";"1995";18523;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"mężczyźni";"1996";19194;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"mężczyźni";"1997";19963;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"mężczyźni";"1998";20656;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"mężczyźni";"1999";21182;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"mężczyźni";"2000";21898;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"mężczyźni";"2001";22489;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"mężczyźni";"2002";23219;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"mężczyźni";"2003";24076;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"mężczyźni";"2004";24516;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"mężczyźni";"2005";24776;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"mężczyźni";"2006";24982;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"mężczyźni";"2007";24659;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"mężczyźni";"2008";24017;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"mężczyźni";"2009";23271;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"mężczyźni";"2010";22420;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"mężczyźni";"2011";21824;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"mężczyźni";"2012";21427;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"mężczyźni";"2013";21010;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"mężczyźni";"2014";20460;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"mężczyźni";"2015";19867;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"mężczyźni";"2016";19216;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"mężczyźni";"2017";18528;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"mężczyźni";"2018";17934;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"mężczyźni";"2019";17589;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"mężczyźni";"2020";17124;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"20-24";"mężczyźni";"2021";17182;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"mężczyźni";"1995";16249;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"mężczyźni";"1996";16728;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"mężczyźni";"1997";17363;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"mężczyźni";"1998";18001;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"mężczyźni";"1999";18765;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"mężczyźni";"2000";19546;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"mężczyźni";"2001";20337;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"mężczyźni";"2002";21053;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"mężczyźni";"2003";21587;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"mężczyźni";"2004";22466;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"mężczyźni";"2005";23342;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"mężczyźni";"2006";23929;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"mężczyźni";"2007";24766;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"mężczyźni";"2008";25640;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"mężczyźni";"2009";26002;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"mężczyźni";"2010";26233;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"mężczyźni";"2011";26214;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"mężczyźni";"2012";25769;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"mężczyźni";"2013";25047;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"mężczyźni";"2014";24039;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"mężczyźni";"2015";23228;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"mężczyźni";"2016";22644;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"mężczyźni";"2017";22239;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"mężczyźni";"2018";21855;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"mężczyźni";"2019";21435;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"mężczyźni";"2020";20601;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"25-29";"mężczyźni";"2021";19661;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"mężczyźni";"1995";17129;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"mężczyźni";"1996";16728;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"mężczyźni";"1997";16474;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"mężczyźni";"1998";16499;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"mężczyźni";"1999";16521;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"mężczyźni";"2000";16876;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"mężczyźni";"2001";17466;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"mężczyźni";"2002";18293;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"mężczyźni";"2003";19245;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"mężczyźni";"2004";20414;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"mężczyźni";"2005";21425;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"mężczyźni";"2006";22429;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"mężczyźni";"2007";23549;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"mężczyźni";"2008";24281;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"mężczyźni";"2009";25254;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"mężczyźni";"2010";26835;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"mężczyźni";"2011";27226;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"mężczyźni";"2012";27665;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"mężczyźni";"2013";28373;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"mężczyźni";"2014";28454;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"mężczyźni";"2015";28550;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"mężczyźni";"2016";28465;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"mężczyźni";"2017";27898;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"mężczyźni";"2018";27126;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"mężczyźni";"2019";26220;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"mężczyźni";"2020";26545;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"30-34";"mężczyźni";"2021";25899;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"35-39";"mężczyźni";"1995";21477;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"35-39";"mężczyźni";"1996";20804;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"35-39";"mężczyźni";"1997";19821;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"35-39";"mężczyźni";"1998";18802;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"35-39";"mężczyźni";"1999";18012;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"35-39";"mężczyźni";"2000";17490;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"35-39";"mężczyźni";"2001";17218;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"35-39";"mężczyźni";"2002";17081;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"35-39";"mężczyźni";"2003";17201;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"35-39";"mężczyźni";"2004";17363;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"35-39";"mężczyźni";"2005";17881;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"35-39";"mężczyźni";"2006";18616;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"35-39";"mężczyźni";"2007";19715;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"35-39";"mężczyźni";"2008";20920;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"35-39";"mężczyźni";"2009";22285;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"35-39";"mężczyźni";"2010";23820;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"35-39";"mężczyźni";"2011";25175;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"35-39";"mężczyźni";"2012";26356;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"35-39";"mężczyźni";"2013";27155;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"35-39";"mężczyźni";"2014";28194;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"35-39";"mężczyźni";"2015";28869;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"35-39";"mężczyźni";"2016";29205;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"35-39";"mężczyźni";"2017";29597;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"35-39";"mężczyźni";"2018";30412;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"35-39";"mężczyźni";"2019";30868;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"35-39";"mężczyźni";"2020";33007;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"35-39";"mężczyźni";"2021";32781;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"40-44";"mężczyźni";"1995";20604;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"40-44";"mężczyźni";"1996";20926;"osoba";"";
023016100000;"PODREGION POZNAŃSKI";"40-44";"mężczyźni";"1997";21463;"osoba";"";
