"Kod";"Nazwa";"Ogółem";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
023015700000;"PODREGION KALISKI";"ogółem";"2002";5,2;"-";"";
023015700000;"PODREGION KALISKI";"ogółem";"2003";5,4;"-";"";
023015700000;"PODREGION KALISKI";"ogółem";"2004";5,2;"-";"";
023015700000;"PODREGION KALISKI";"ogółem";"2005";5,4;"-";"";
023015700000;"PODREGION KALISKI";"ogółem";"2006";6,2;"-";"";
023015700000;"PODREGION KALISKI";"ogółem";"2007";6,9;"-";"";
023015700000;"PODREGION KALISKI";"ogółem";"2008";7,2;"-";"";
023015700000;"PODREGION KALISKI";"ogółem";"2009";6,7;"-";"";
023015700000;"PODREGION KALISKI";"ogółem";"2010";6,0;"-";"";
023015700000;"PODREGION KALISKI";"ogółem";"2011";5,5;"-";"";
023015700000;"PODREGION KALISKI";"ogółem";"2012";5,6;"-";"";
023015700000;"PODREGION KALISKI";"ogółem";"2013";5,0;"-";"";
023015700000;"PODREGION KALISKI";"ogółem";"2014";5,3;"-";"";
023015700000;"PODREGION KALISKI";"ogółem";"2015";5,0;"-";"";
023015700000;"PODREGION KALISKI";"ogółem";"2016";5,3;"-";"";
023015700000;"PODREGION KALISKI";"ogółem";"2017";4,9;"-";"";
023015700000;"PODREGION KALISKI";"ogółem";"2018";5,0;"-";"";
023015700000;"PODREGION KALISKI";"ogółem";"2019";4,8;"-";"";
023015700000;"PODREGION KALISKI";"ogółem";"2020";3,8;"-";"";
023015700000;"PODREGION KALISKI";"ogółem";"2021";4,5;"-";"";
023015700000;"PODREGION KALISKI";"ogółem";"2022";;"-";"n";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2002";5,6;"-";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2003";5,7;"-";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2004";5,3;"-";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2005";6,0;"-";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2006";6,4;"-";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2007";7,2;"-";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2008";7,6;"-";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2009";7,2;"-";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2010";6,3;"-";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2011";5,8;"-";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2012";5,7;"-";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2013";4,9;"-";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2014";4,9;"-";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2015";5,0;"-";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2016";5,1;"-";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2017";5,1;"-";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2018";5,0;"-";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2019";4,9;"-";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2020";4,0;"-";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2021";4,5;"-";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"2022";;"-";"n";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2002";5,4;"-";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2003";5,5;"-";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2004";5,2;"-";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2005";6,0;"-";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2006";6,2;"-";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2007";7,4;"-";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2008";7,4;"-";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2009";7,4;"-";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2010";6,4;"-";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2011";5,8;"-";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2012";5,9;"-";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2013";5,2;"-";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2014";5,3;"-";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2015";5,5;"-";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2016";5,5;"-";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2017";5,3;"-";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2018";5,4;"-";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2019";5,0;"-";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2020";4,1;"-";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2021";4,7;"-";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"2022";;"-";"n";
023016000000;"PODREGION PILSKI";"ogółem";"2002";5,1;"-";"";
023016000000;"PODREGION PILSKI";"ogółem";"2003";5,3;"-";"";
023016000000;"PODREGION PILSKI";"ogółem";"2004";4,9;"-";"";
023016000000;"PODREGION PILSKI";"ogółem";"2005";5,7;"-";"";
023016000000;"PODREGION PILSKI";"ogółem";"2006";6,5;"-";"";
023016000000;"PODREGION PILSKI";"ogółem";"2007";7,2;"-";"";
023016000000;"PODREGION PILSKI";"ogółem";"2008";7,3;"-";"";
023016000000;"PODREGION PILSKI";"ogółem";"2009";7,0;"-";"";
023016000000;"PODREGION PILSKI";"ogółem";"2010";6,3;"-";"";
023016000000;"PODREGION PILSKI";"ogółem";"2011";5,7;"-";"";
023016000000;"PODREGION PILSKI";"ogółem";"2012";5,5;"-";"";
023016000000;"PODREGION PILSKI";"ogółem";"2013";4,8;"-";"";
023016000000;"PODREGION PILSKI";"ogółem";"2014";5,0;"-";"";
023016000000;"PODREGION PILSKI";"ogółem";"2015";5,1;"-";"";
023016000000;"PODREGION PILSKI";"ogółem";"2016";5,1;"-";"";
023016000000;"PODREGION PILSKI";"ogółem";"2017";5,1;"-";"";
023016000000;"PODREGION PILSKI";"ogółem";"2018";5,1;"-";"";
023016000000;"PODREGION PILSKI";"ogółem";"2019";5,0;"-";"";
023016000000;"PODREGION PILSKI";"ogółem";"2020";3,9;"-";"";
023016000000;"PODREGION PILSKI";"ogółem";"2021";4,3;"-";"";
023016000000;"PODREGION PILSKI";"ogółem";"2022";;"-";"n";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2002";4,9;"-";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2003";5,1;"-";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2004";4,8;"-";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2005";5,5;"-";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2006";6,1;"-";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2007";7,2;"-";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2008";7,4;"-";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2009";6,9;"-";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2010";6,2;"-";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2011";5,5;"-";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2012";5,4;"-";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2013";4,6;"-";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2014";5,0;"-";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2015";5,1;"-";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2016";5,2;"-";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2017";5,1;"-";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2018";5,0;"-";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2019";4,9;"-";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2020";3,8;"-";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2021";4,3;"-";"";
023016100000;"PODREGION POZNAŃSKI";"ogółem";"2022";;"-";"n";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2002";4,9;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2003";5,0;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2004";4,7;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2005";5,2;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2006";5,6;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2007";6,1;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2008";6,7;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2009";6,4;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2010";5,7;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2011";5,2;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2012";5,1;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2013";4,4;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2014";4,6;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2015";4,8;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2016";5,8;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2017";5,9;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2018";5,9;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2019";5,8;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2020";4,4;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2021";5,0;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"ogółem";"2022";;"-";"n";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2002";4,7;"-";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2003";4,6;"-";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2004";4,2;"-";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2005";5,0;"-";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2006";5,9;"-";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2007";6,4;"-";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2008";6,8;"-";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2009";6,7;"-";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2010";5,6;"-";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2011";5,2;"-";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2012";5,0;"-";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2013";4,5;"-";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2014";4,8;"-";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2015";4,8;"-";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2016";4,9;"-";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2017";4,7;"-";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2018";4,7;"-";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2019";4,5;"-";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2020";3,4;"-";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2021";4,1;"-";"";
023216300000;"PODREGION KOSZALIŃSKI";"ogółem";"2022";;"-";"n";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2002";4,4;"-";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2003";4,7;"-";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2004";4,4;"-";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2005";5,0;"-";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2006";5,9;"-";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2007";6,8;"-";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2008";7,2;"-";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2009";6,8;"-";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2010";5,9;"-";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2011";5,2;"-";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2012";5,3;"-";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2013";4,7;"-";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2014";5,0;"-";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2015";4,9;"-";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2016";4,8;"-";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2017";4,7;"-";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2018";4,4;"-";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2019";4,1;"-";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2020";3,5;"-";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2021";4,0;"-";"";
023216400000;"PODREGION SZCZECINECKO-PYRZYCKI";"ogółem";"2022";;"-";"n";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2002";4,5;"-";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2003";4,6;"-";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2004";4,5;"-";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2005";5,0;"-";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2006";5,5;"-";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2007";6,0;"-";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2008";6,3;"-";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2009";6,2;"-";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2010";5,0;"-";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2011";4,8;"-";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2012";4,6;"-";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2013";4,1;"-";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2014";4,5;"-";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2015";4,8;"-";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2016";4,9;"-";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2017";4,9;"-";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2018";5,5;"-";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2019";5,4;"-";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2020";4,3;"-";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2021";4,9;"-";"";
023216500000;"PODREGION MIASTO SZCZECIN";"ogółem";"2022";;"-";"n";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2002";4,6;"-";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2003";4,4;"-";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2004";4,4;"-";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2005";5,0;"-";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2006";5,8;"-";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2007";6,5;"-";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2008";7,0;"-";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2009";6,5;"-";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2010";5,5;"-";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2011";4,8;"-";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2012";4,9;"-";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2013";4,6;"-";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2014";4,8;"-";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2015";4,9;"-";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2016";4,7;"-";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2017";4,9;"-";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2018";4,9;"-";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2019";4,5;"-";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2020";3,5;"-";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2021";4,0;"-";"";
023216600000;"PODREGION SZCZECIŃSKI";"ogółem";"2022";;"-";"n";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2002";4,7;"-";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2003";4,6;"-";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2004";4,5;"-";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2005";4,9;"-";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2006";5,5;"-";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2007";6,4;"-";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2008";6,4;"-";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2009";6,1;"-";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2010";5,4;"-";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2011";5,3;"-";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2012";5,3;"-";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2013";4,5;"-";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2014";4,8;"-";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2015";4,8;"-";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2016";4,8;"-";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2017";4,5;"-";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2018";4,5;"-";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2019";4,3;"-";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2020";3,3;"-";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2021";3,8;"-";"";
030210100000;"PODREGION JELENIOGÓRSKI";"ogółem";"2022";;"-";"n";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2002";5,3;"-";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2003";5,3;"-";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2004";5,2;"-";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2005";5,9;"-";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2006";6,2;"-";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2007";6,9;"-";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2008";7,3;"-";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2009";6,7;"-";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2010";6,1;"-";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2011";5,6;"-";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2012";5,6;"-";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2013";4,9;"-";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2014";5,0;"-";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2015";4,8;"-";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2016";4,8;"-";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2017";4,9;"-";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2018";4,9;"-";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2019";4,7;"-";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2020";3,9;"-";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2021";4,3;"-";"";
030210200000;"PODREGION LEGNICKO-GŁOGOWSKI";"ogółem";"2022";;"-";"n";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2002";4,5;"-";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2003";4,6;"-";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2004";4,4;"-";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2005";4,9;"-";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2006";5,5;"-";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2007";6,1;"-";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2008";6,4;"-";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2009";6,1;"-";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2010";5,4;"-";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2011";4,9;"-";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2012";5,0;"-";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2013";4,3;"-";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2014";4,5;"-";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2015";4,3;"-";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2016";4,5;"-";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2017";4,4;"-";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2018";4,3;"-";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2019";4,0;"-";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2020";3,0;"-";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2021";3,7;"-";"";
030210300000;"PODREGION WAŁBRZYSKI";"ogółem";"2022";;"-";"n";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2002";4,9;"-";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2003";5,1;"-";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2004";5,2;"-";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2005";5,5;"-";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2006";6,1;"-";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2007";6,8;"-";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2008";6,9;"-";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2009";6,3;"-";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2010";5,7;"-";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2011";5,2;"-";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2012";5,1;"-";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2013";4,4;"-";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2014";4,7;"-";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2015";4,7;"-";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2016";5,0;"-";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2017";4,9;"-";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2018";5,0;"-";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2019";4,8;"-";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2020";3,6;"-";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2021";4,3;"-";"";
030210400000;"PODREGION WROCŁAWSKI";"ogółem";"2022";;"-";"n";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2002";4,3;"-";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2003";4,7;"-";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2004";4,7;"-";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2005";5,2;"-";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2006";5,6;"-";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2007";6,3;"-";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2008";6,4;"-";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2009";6,3;"-";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2010";5,6;"-";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2011";5,0;"-";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2012";5,0;"-";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2013";4,2;"-";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2014";4,5;"-";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2015";4,2;"-";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2016";4,8;"-";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2017";5,2;"-";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2018";5,8;"-";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2019";6,1;"-";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2020";4,7;"-";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2021";5,6;"-";"";
030210500000;"PODREGION MIASTO WROCŁAW";"ogółem";"2022";;"-";"n";
031613100000;"PODREGION NYSKI";"ogółem";"2002";4,7;"-";"";
031613100000;"PODREGION NYSKI";"ogółem";"2003";4,8;"-";"";
031613100000;"PODREGION NYSKI";"ogółem";"2004";4,6;"-";"";
031613100000;"PODREGION NYSKI";"ogółem";"2005";4,8;"-";"";
031613100000;"PODREGION NYSKI";"ogółem";"2006";5,7;"-";"";
031613100000;"PODREGION NYSKI";"ogółem";"2007";6,1;"-";"";
031613100000;"PODREGION NYSKI";"ogółem";"2008";6,7;"-";"";
031613100000;"PODREGION NYSKI";"ogółem";"2009";6,4;"-";"";
031613100000;"PODREGION NYSKI";"ogółem";"2010";5,8;"-";"";
031613100000;"PODREGION NYSKI";"ogółem";"2011";5,2;"-";"";
031613100000;"PODREGION NYSKI";"ogółem";"2012";5,3;"-";"";
